customer_tweet_id,customer_text,brand_text,sample_source,suggested_intent,suggested_secondary_intent,suggested_turn_type,suggested_confidence,suggested_flags,suggested_sentiment,suggested_language
1082713,@DropboxSupport That's absurd. Please add it back.,"@156054 Hi again Carl, we understand, and we’ll be sure to add your voice to the received feedback on this update. Thank you! ✉",main_random,feature_request,,first_contact,0.95,,negative,en
2551167,@39613 @118189 @DropboxSupport Dropbox is a RIPOFF! They charge customers for TRIALS before they are OVER!!,"@724767 Hi Julie, sorry to hear you feel this way. As this is a sensitive billing issue you will need to reach out to our team at... 1/2",main_random,billing_subscription,complaint_dissatisfaction,first_contact,0.92,,negative,en
1383896,This is not the moment to stop working @DropboxSupport https://t.co/XQYrpWb1as,"@442060 Hey Hugo, thanks for flagging, much appreciated! This has been resolved &amp; all should be running normally now. Happy Monday!",main_random,service_outage,,first_contact,0.92,,negative,en
1619102,@DropboxSupport Please brink back the GREEN TICK . It's difficult to distinguish between the subtle shades especially in bright light.,@496346 ...your comments to our dev team for future consideration! 3/3,main_random,feature_request,,first_contact,0.92,,neutral,en
659270,".@118189 using #DropboxPaper for a month now. Love it so far, even though its still an #MVP. Please, please give us a view of all the open Action items. It is unbelievably painful to click through all meeting notes to find which actions are open especially other's action items","@276980 Hey Max, thanks for the feedback on this, and for sharing your Paper experience with us! We’ll be sure to make a note of this and forward it to our team for future consideration ✍️ Thanks!",main_random,feature_request,,first_contact,0.95,,positive,en
1923420,@118189 @DropboxSupport @116029 it’s been a month of trying to resolve an issue but I can’t talk to a real person on the phone! 😩😭,"@455194 Hi Becky, we’ve looked at your ticket and can see a specialist replied to you on October 3rd. Did you not receive that email in your inbox?",main_random,complaint_dissatisfaction,,first_contact,0.95,wants_human,negative,en
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,"@411550 Hi Joshua, we’d like to follow-up on your request. Is there a ticket ID to reference? Please let us know in a DM, so that we have a look!",main_random,billing_subscription,complaint_dissatisfaction,first_contact,0.95,churn_threat,negative,en
2932794,@118189 I’d like more info on Smart Sync. The video leaves me wondering what’s going on.,"@811058 Hi there, Smart Sync allows you to save space by having your file structure replicated on your computer, but all the files take up a fraction of the space, since they all reside in the cloud online. You can also make specific items local only if you wish: https://t.co/yErfKHJXdi",main_random,how_to_usage,,first_contact,0.95,,neutral,en
193025,".@116029 @DropboxSupport as a small non-profit, we can't afford to pay $500 for something we're not going to use https://t.co/4l8Jf450ai","@161363 @116029 Hey Kyle, as this is subscription-specific, could you please submit an official request at https://t.co/JzCu5Ol0GV + DM us your... 1/2",main_random,billing_subscription,,first_contact,0.95,,negative,en
1067503,@118189 @DropboxSupport Wouldn't an icon WITH a check mark ✅ make more sense when all is updated?,"@371913 Hi there, this change provides a more consistent experience of the Dropbox icon between different operating systems. For our new... 1/2",main_random,feature_request,,first_contact,0.95,,neutral,en
1138133,@DropboxSupport unable to renew dropbox business account,"@388080 Hi there, since this a sensitive billing issue, please reach out to our team at https://t.co/iIc938jY1e. DM us the ticket number so... 1/2",main_random,billing_subscription,,first_contact,0.98,,negative,en
267212,@DropboxSupport Yeah I tried to submit a ticket and found a bug with that system. So I made a ticket about that. Then another bug and another ticket,"@161374 ...to a colleague, who’ll work with you closely towards a resolution. 2/2",main_random,sync_app_bug,,first_contact,0.92,,neutral,en
158426,"@DropboxSupport - Hi guys, what's the best email address to get in touch with someone in your business app's integration team? Thanks ^Carmel","@152425 Hey there, are you looking to integrate Dropbox with your business, or are you interested in developing your own app? Let us know so we can better-direct your question. Thanks!",main_random,how_to_usage,,first_contact,0.95,,neutral,en
1334172,@DropboxSupport When I play the file in my Dropbox folder is plays no sound. If I transfer it to my actual hard drive it still has no sound. Only on m phone,"@431241 ...ticket ID once you have, so we can follow up + further investigate? Thanks in advance and have a great weekend! 2/2",main_random,how_to_usage,,first_contact,0.92,,negative,en
407837,@DropboxSupport How do I cancel my Dropbox subscription? Instructions are Cancel Plan option on the Settings / Plan page but it is not there,"@212225 Hi Annette, we’re replying to your DM, bear with us!",main_random,billing_subscription,,first_contact,0.98,,neutral,en
1486662,"@DropboxSupport hi team, just inboxed you, please reply when you can","@465250 Hey there, we’re replying to your direct message… 😉",main_random,no_action_needed,,first_contact,0.95,,neutral,en
512851,"@DropboxSupport
Anyone else having sync issues with #Dropbox .. client is making changes to shared sheet, I can't see them, same in reverse. Not the first time. #Dropbox is about to be binned. Suggestions of safe shared space please?","@237971 Hey Suzie, sorry to hear about the inconvenience this has caused you. We’d like to follow-up on the matter &amp; help over as much as we can. Just as a point of reference, are your files in a shared folder? Please DM us more details so as to check the case together, thanks!",main_random,sync_app_bug,sharing_permissions,first_contact,0.95,,negative,en
1603388,"@DropboxSupport Hey, I can't edit my word docs - view only because of my email address? Can you please explain and correct?","@492071 Hey Helene, could you DM us more info and a screenshot of your “view only” permissions - any chance someone else is the owner of the... 1/2",main_random,sharing_permissions,,first_contact,0.92,,negative,en
2976667,"@118189 I don't seem to have enough space on my laptop to connect my work Dropbox. If I keep my external hard drive plugged in (with much more space), will this solve the problem?","@820935 Hey Jess, you can use our Selective Sync feature which allows you to choose which folders you’d like to sync locally + make available in the cloud only ☁: https://t.co/7MK9KLNBSy It’s a hard drive space saver - Hope this helps! 😊 Also, Dropbox can’t always work correctly... 1/2",topup,sync_app_bug,,first_contact,0.95,,neutral,en
53189,@DropboxSupport It would be great if they offered a little bit more space. I would pay more if it did. Thanks for the reply,"@127993 We appreciate you sharing your thoughts with us, Tamara, and will be happy to add your voice to the tracked feedback we’ve received on the new plan. Thanks 🙂",topup,feature_request,,first_contact,0.95,,neutral,en
659012,@DropboxSupport On iOS to a shared folder with a file name that is 4 letters long. Can save all day long to a non shared folder.,@276908 ...www.dropbox.com/support? Feel free to DM us the ticket ID so we can follow up on the case. Thanks. 2/2,topup,sync_app_bug,,first_contact,0.9,,neutral,en
1462091,"@DropboxSupport A colleague sent me a link to share files however the folder has been linked to one share folder for which I am not the administrator, how can I change this link to my personal folder?","@459342 Hey Alec, from the moment the files have been shared with you as a shared link, saving a copy of that folder to your Dropbox... 1/3",topup,sharing_permissions,,first_contact,0.95,,neutral,en
653988,"Hey @118189 can you make it so the ""share link"" function creates an automatically shortened URL version?  E.g. https://t.co/JCaY2Tafy4 in lieu of some unwieldy 300+ character string. Thanks!","@275565 Hey Mike, currently we don’t support/ offer shortening your shared links, however, you can always use a 3rd-party-app to alter this 😊 Hope it helps!",topup,feature_request,,first_contact,0.98,,neutral,en
857477,@DropboxSupport All noted (have cc'd the ticket correspondence there) and will do if I receive another one ! Thanks. #phish #scam #watchout,"@323624 Thank you, John. Have a great week 🙂",topup,no_action_needed,,first_contact,0.95,,positive,en
88981,"@DropboxSupport As for the other oddity, I can't reproduce it, maybe the message was related to a shared folder","@135254 Hi again, Lassi. That is the correct form, so you would have received an email shortly after your submission. You may have to check your Spam/Junk folder for this, as sometimes our emails get routed there by mistake. Let us know. Thanks!",topup,no_action_needed,,first_contact,0.92,,neutral,en
729816,"@DropboxSupport It's a shared folder that has been syncing, but a few subfolders added later are now not downloading",@294807 ...also write in here https://t.co/aixbBeAWNx for further troubleshooting. Thanks! 2/2,topup,sync_app_bug,,first_contact,0.95,,neutral,en
2276391,@DropboxSupport hi is Dropbox down on web browser?,"@662075 Hi Britanny, we do not have any outage reports at the moment. What seems to be the issue? Thanks!",topup,service_outage,,first_contact,0.98,,neutral,en
74452,@DropboxSupport And this is the best that Dropbox can do... Is it a sneaky way to get us to buy more space I wonder!?! https://t.co/U5a6SI7wSi,"@132670 ...across any linked device. To permanently delete files, please visit: https://t.co/9H9EfStxhU. To earn more space, check this article out: https://t.co/B8WIhvKP5P. Hope this helps. Thanks! 2/2",topup,complaint_dissatisfaction,storage_quota_plan_limits,first_contact,0.92,,negative,en
1754987,@DropboxSupport What’s the best way to report phishing invites?,"@411106 Hi Carl, thanks for flagging. Can you please forward the entire e-mail to __email__? Thanks again!",topup,phishing_abuse_report,,first_contact,0.95,,neutral,en
1421734,@DropboxSupport Thank you - I wanted the files to be read-only anyway :D x,"@127858 In that case, perfect! 😊 &amp;&amp; no problem, happy to help!",topup,no_action_needed,,first_contact,0.99,,positive,en
1909153,@DropboxSupport I want to share my pics with a friend so they can download them is there a way to do this without them using their quota?,"@568735 Hey Sam, in order to not affect the space of the user you are sharing with (or if your friends don’t have Dropbox) we recommend... 1/2",topup,sharing_permissions,,first_contact,0.95,,neutral,en
1513058,@118189 has committed fraud and identity theft against me.,"@289742 ...www.dropbox.com/support to submit an official request (as this is account-specific). We’ll be happy to help, thank you! 2/2",topup,security_account_compromise,,first_contact,0.95,,negative,en
2179683,@118189 #LIARS GAVE AWAY MY PERSONAL PAID ACCOUNT WITHOUT PERMISSION #WORSTCLOUDSTORAGECOMPANY,"@636163 Hi Daniel, we understand your frustration. If you accepted an invite to join a paid Dropbox Business team (not a shared folder), and then chose to merge your data, then you’re allowing the team admin to then technically own your account and all data within. In order for us... 1/2",topup,security_account_compromise,,first_contact,0.95,,negative,en
1979876,@DropboxSupport things are acting up on Firefox on the Mac when asked to join shared folder. Changing window does not help https://t.co/g95QpQdBgm,"@181805 Hey Mark, try a private window, go directly to https://t.co/mYtkfqU20R, then Files, then Sharing. Please try the above in a different... 1/2",topup,sharing_permissions,,first_contact,0.92,,negative,en
37940,WTF @dropboxsupport? What am I supposed to do with this hidden menu? I can't access my shared folder! https://t.co/hQJPkd7Pjv,@124243 ...given the wording used in the screenshot. 2/2,topup,sharing_permissions,how_to_usage,first_contact,0.95,,negative,en
1992403,@DropboxSupport An you share with me the cost of the Plan that would give me unlimited storage per user minimum 3 users? Thanks,"@458607 Hi there, here’s a link in which you can compare our current Dropbox Business Plans with the features and prices listed accordingly:... 1/2",topup,billing_subscription,,first_contact,0.95,,neutral,en
1958701,@118189 beware giving this company payment details as their systems’ not secure. Being done through fraud twice &amp; offered no compensation,"@581101 Hi there, we’d like to follow-up on your request. Is there a ticket ID to reference? Please let us know in a DM, so that we have a look!",topup,complaint_dissatisfaction,security_account_compromise,first_contact,0.9,,negative,en
2901840,"@DropboxSupport I have a file that was shared with me. For some reason the shared file does not stay up to date with the original file? I opened the file that was shared with me, and clicked save to my dropbox. The saved version does not stay up to date though.","@803761 Hi Richard, this is normal behavior. When you save the file to your Dropbox account, only the current version is saved, and it doesn’t automatically update: https://t.co/EQNBI73LUd. You can still access the latest version of the file using the shared file link:... 1/2",topup,sync_app_bug,,first_contact,0.92,,negative,en
1873832,when @118189 adds stuff to your account without getting your permission first. #NOTCOOL,"@330031 Hi Lisa, could you follow up with us in more detail on what you’re referring to that has been added to your account? We’d like to help!",topup,security_account_compromise,,first_contact,0.95,,negative,en
2179735,"@DropboxSupport How can you allow that? Dropbox is all about data security, how can you allow Team Admin to have the power of erasing my personal data without my permission. This is a breach of personal data not to mention I lost my paid subscription too",@631915 ...we’ll be more than happy to check into this for you. Please let us know your ticket number so we can have a look. Thanks 2/2,topup,security_account_compromise,billing_subscription,first_contact,0.95,legal_sensitive,negative,en
1829289,"@DropboxSupport Seriously? After this past weekend's total outage? It may be time to start explaining some things, @118189.","@548958 @118189 Hey Bradley, we do apologize for the inconvenience - our team is currently working on getting this resolved. Thank you!",topup,service_outage,,first_contact,0.95,,negative,en
32652,@DropboxSupport no shared folders and the quota is not going down. this is annoying and it doesn't seem to be isolated based on chat boards :(,"@123254 Hi again, if you’re still experiencing this issue, please write to us at https://t.co/y7rSTLsgY2 and DM us your ticket ID. Thanks!",topup,storage_quota_plan_limits,sharing_permissions,first_contact,0.92,,negative,en
2172980,"@133368 No no, NOT a phish. This is a legit email from @118189.","@637218 Hi there, we’d like to look into this matter further, could you please write to us at https://t.co/y7rSTLsgY2.

You should get an automated email with the 7 digit ticket ID, please could you DM that to us in order to locate it in our system? Thanks!",topup,no_action_needed,,first_contact,0.95,,neutral,en
2172965,"#phishing campaign going around using ‘__email__’

cc: @118189 @DropboxSupport","@576340 @118189 Hi Frank, thanks for flagging. Did you receive any emails from that address? If yes, could you please forward them to __email__? Thanks again!",topup,phishing_abuse_report,,first_contact,0.98,,negative,en
1497183,@118189 is having major outage right now,"@266081 Hey there, thanks for flagging, much appreciated! This has been resolved &amp; all should be running normally now. Take care!",topup,service_outage,,first_contact,0.95,,negative,en
849436,@DropboxSupport @118189 is it me or is Dropbox down? I can't access anything.,"@321829 Hi. We’re not aware of anything like this. Are you still experiencing the issue? If so, what is your approximate location? Thanks",topup,service_outage,,first_contact,0.95,,negative,en
1134800,@118189 was Paper down today?,"@387359 Hi there, we didn't have any outage reports. Are you still having issues?",topup,service_outage,,first_contact,0.95,,neutral,en
2053253,@DropboxSupport Out of Space Warning will not go away even though 50%+ unwanted files removed - how to make DB recognize it is not at 100%,"@607223 Hi there, is your Dropbox account quota showing the right used storage space? If not, have a look here: https://t.co/sO36oqswEd",topup,storage_quota_plan_limits,,first_contact,0.95,,negative,en
1859795,Dropbox phishing site - hxxp://uticawebdesign[.]com/koya/proposal/LoginVerification[.]php @DropboxSupport #Phishing https://t.co/muw5F71laH,@508663 ...so that our specialized team makes sure to investigate further? Thanks! 2/2,topup,phishing_abuse_report,,first_contact,0.98,,negative,en
1337846,@DropboxSupport i get this message https://t.co/o7PBkgn33F when i'm trying to copy a folder shared link,"@432046 Hi there, could you try logging into the Dropbox site to create the shared link from there? Do you get the same error?",topup,sharing_permissions,,first_contact,0.92,,neutral,en
2092484,Why is it completely impossible - as a paying #customer to get help from @118189 or @DropboxSupport? #Dropbox #Fraud #Transparency,"@552651 @118189 Hi Lars, we’re sorry to hear if any difficulties you’ve experienced getting in touch with us. There are different ways to get in... 1/3",topup,complaint_dissatisfaction,,first_contact,0.92,,negative,en
1529752,@DropboxSupport When you report a questionable login to an account's owner please provide the IP address of suspicious login.,"@293803 ...current sources of activity on your account: https://t.co/PSJvSv6uKT as it shows: web sessions, linked devices + linked apps. 2/2",topup,security_account_compromise,,first_contact,0.95,,neutral,en
1000504,"@DropboxSupport 
For some reason, some mysterious files were uploaded to our receipts folder at 10:59AM and 11:00 AM, under my account, today. They all start with the name ""#photos-3"" and are URL files that don't load anything. Was my account hacked? Is this a Drop Box error?","@356860 Hi Seth, thanks for reaching out about this. It sounds like an issue that needs to be further investigated by our team at https://t.co/iIc938jY1e. Please let them know and if you want, DM us the ticket ID so we can follow up on the case. Thanks!",topup,security_account_compromise,,first_contact,0.92,,negative,en
988433,"@DropboxSupport I moved a shared folder to my desktop, edited files, then synced to a different acnt. changes reverted, how do I fix this?","@354187 Hi Ryan, we’re replying to your DM, bear with us!",topup,sync_app_bug,,first_contact,0.92,,negative,en
2742476,"@DropboxSupport what is the way to add more space to the current plan and how much does it cost ? without upgrading to team or business account

thanks","@706798 Hey there, our Plus and Professional plans offer 1TB of space (https://t.co/TfJBHx0jLr). You can also earn some free space for your account by referring friends to Dropbox! Take a look here https://t.co/LJb2LP4o1h for more info. Cheers!",topup,billing_subscription,,first_contact,0.95,,neutral,en
2801355,@DropboxSupport A .docx that my supervisor added to a shared folder on November 7th is not showing in at least two accounts. This is true for the Dropbox folder on our PCs and online. There is nothing different about this document than any other .docx in that shared folder.,"@781490 Hey Genelle, we’ve just replied to your DM - let us know if the info helps and if you have any updates. Thanks in advance!",topup,data_loss_recovery,,first_contact,0.92,,negative,en
1858921,Scan 10.18.2017.pdf #Dropbox #phishing #credharvester http://missbagshoes[.]com/expands/download/  @116029 @DropboxSupport https://t.co/wqtocBxpFP,@555820 @116029 ...so that our specialized team makes sure to investigate further? Thanks! 2/2,topup,phishing_abuse_report,,first_contact,0.99,,negative,en
824057,@118189 @DropboxSupport  check this out I've been receiving fake emails using your name https://t.co/umTqNnrssE,"@316292 Quite interesting, Joe! Could you forward that email to __email__ for our team to investigate? Thanks for the report!",topup,phishing_abuse_report,,first_contact,0.98,,negative,en
1516794,"@DropboxSupport I did, but didn’t get a much better response. I don’t think it was impersonating your service; more like abusing it. https://t.co/V6VsgVfuP9","@222099 Thanks for the update, John - we’ve flagged this with our team and will be sure to track any similar incidents. We appreciate you... 1/2",topup,phishing_abuse_report,,first_contact,0.95,,negative,en
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,"@265228 Hi there, hope you are doing good! Currently, we don't have a feature to make all your files online, but what you can do is to go ahead and apply Selective Sync to each computer so you can choose the files you want synced locally. Hope this helps!",topup,storage_quota_plan_limits,how_to_usage,first_contact,0.92,,negative,en
1148455,@DropboxSupport I have been hacked this morning and a document sent to my entire email list. Please contact me asap,"@390270 Hi there, we’d highly recommend that you please write to us at https://t.co/y7rSTLsgY2. If you can’t login, you should see an option... 1/2",topup,security_account_compromise,,first_contact,0.95,wants_human,negative,en
1243081,"@DropboxSupport told I only have a few GB https://t.co/aR4DLHZtFN and then told I can’t upgrade my storage https://t.co/M2XlYq6Sg9 

2/2","@411617 Hi Mark, from your screenshot your personal account is linked to a team. Is it a Free team, and if so, is the work account on Dropbox Plus?",topup,storage_quota_plan_limits,,first_contact,0.95,,negative,en
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space","@559560 Hi Anthi, apologies for the delay - We’ll be happy to forward your feedback over to our team for future consideration. Happy Friday! 😊",topup,feature_request,,first_contact,0.98,,neutral,en
459529,"Got email from @118189 telling you that there are documents to check, view or that have been shared with you? Be careful! It could be a phishing attack: https://t.co/LFIGiWyLzV","@216008 Hi Dave, please could you forward that email to __email__ for our team to investigate it further? Thanks!",topup,phishing_abuse_report,,first_contact,0.99,,neutral,en
1999298,"Hey @118189 - I have permanently deleted my deleted items, but still have ""ran out of Space"" notice. How do we fix it? #NoUpgrade #help","@591151 Hi there, try logging out and back in online. Also, check shared folders, as they also count against your storage space. Let us know. Thx!",topup,storage_quota_plan_limits,,first_contact,0.95,,negative,en
2063532,"I just got a @118189 invite to join 'internal' from 'admin' with 744 members. The email is a little wonky and includes the phrase """"\""&gt;&lt;script src=https://t.co/Y8rPEdSyN4&gt;&lt;/script&gt;"" in what looks like the custom info field. This is a phishing attempt, right? @DropboxSupport","@610301 @118189 Hi there, this does not seem to be coming from Dropbox. Can you please forward the email to __email__? Thanks a lot for flagging. Take care!",topup,phishing_abuse_report,,first_contact,0.98,,negative,en
2421521,Has anyone tried @118189 Professional? I'm currently on the Plus plan and there's not enough incentive for me to pay an extra $100 a year for 2 extra features. Would do it in a heartbeat if they offered more space.,"@695559 Hi Mathew, we’re currently looking into the possibility of a trial to test out Dropbox Professional, so you can try Showcases and Smart Sync. Regarding the increase in space, we can forward your feedback to our dev team to make them aware of your suggestion.",topup,feature_request,storage_quota_plan_limits,first_contact,0.92,,neutral,en
2028354,"@DropboxSupport I just installed DB on my acer windows 10 and almost ran out of space. Could't selective sync, deinstalled but files intact","@599817 Hi there, could you please give us some more info on what happened when you tried to use Selective Sync? DM us details! Thanks in advance.",topup,storage_quota_plan_limits,sync_app_bug,first_contact,0.8,,neutral,en
1999475,@118189 I want to find out more info on an unauthorized login to my acct. Is there a customer service phone number I can call?,"@591203 Hey Sonja, please change your password and then write in to our team at https://t.co/aixbBeAWNx for investigation and assistance. Thanks!",topup,security_account_compromise,,first_contact,0.99,wants_human,negative,en
1138154,@118189 Why has is it taking you 17 days to make contact in relation to an account breach and data protection issue on my account???,"@388082 Hi Ben, do you have any ticket ID’s as reference to your support interactions that we can locate and review? Thanks in advance!",topup,security_account_compromise,,first_contact,0.95,wants_human;legal_sensitive,negative,en
1438935,@DropboxSupport I just received a poorly made spam email trying to spoof you guys. Do you want a copy of it?,@453935 Yes please! Forwarding it to our team at __email__ would be very helpful and they’ll investigate it further!,topup,phishing_abuse_report,,first_contact,0.98,,neutral,en
1094009,@DropboxSupport Missing file from folder.  Not deleted.  How do I restore a file I cannot find?,"@378202 Hi Gwyn, we’ve just replied to your DM following up on the matter, thanks for checking with us! 😊",topup,data_loss_recovery,,first_contact,0.95,,negative,en
2967050,"#Dropbox #phishing 
hxxp://doverylittle.com/pdf/Dropbox/

@DropboxSupport https://t.co/mG4s1z0xpg","@818516 Hi Marco, we appreciate your cooperation on the matter, as this isn't an official Dropbox domain (https://t.co/LIB9t4PTvo). Could you forward the url to us at “__email__”, so that our specialized team makes sure to investigate further? Thanks &amp; hope you have a lovely day!",topup,phishing_abuse_report,,first_contact,0.98,,neutral,en
921871,@DropboxSupport Missing folder and files. Not deleted. Not in event log! Help!,"@338840 Hey Clare, have you checked on your Sharing tab here: https://t.co/Ua2DuW806Z? Please feel free to DM more details, so as to send... 1/2",topup,data_loss_recovery,,first_contact,0.92,,negative,en
2421520,"@DropboxSupport Thanks for the reply @DropboxSupport! Again, while the new features seem useful, I'd happily pay $200 a year if the plan included more space (2TB)? I'd even pay $300 a year for 3TB. Keep us posted.","@695559 Hi again, rest assured we will, if anything comes up. Thanks for your interest. Take care!",topup,feature_request,,first_contact,0.95,,positive,en
2910246,"@DropboxSupport I’ve permanently deleted tons of files to free up space and after 24 hours, my account is still not reflecting the change in space.. How do I free up my space?","@212157 Hi Tim, you don’t need to permanently delete files to free up space on your Dropbox account. Could you check this page to see how much quota you have remaining on your account? https://t.co/QRBfwqZs4Y",topup,storage_quota_plan_limits,,first_contact,0.92,,negative,en
2509185,"@DropboxSupport Folks, I love the Paper web UI, but can you watch this video of me trying to add some bullet points on the iPhone app? It was pretty excruciating. Also, how about auto-capitalising new lines? Just make formatting work the same as Apple Notes 😃. https://t.co/RxB1p0Te7k","@388459 Hi Sam, thanks for taking the time to share your thoughts. We'll make sure they find their way to our dev team. Feel free to reach back should you need anything else. Take care!",topup,feature_request,,first_contact,0.95,,positive,en
237165,@DropboxSupport Yes. I lost one and can't figure out how to remove its access.,"@172485 Hi again, try this. Settings &gt; Security &gt; Security keys &gt; Click Edit &gt; Click X by the key you want to remove &gt; Follow the... 1/2",topup,account_access,,first_contact,0.92,,negative,en
2471203,@DropboxSupport Why would you delete my account without prior notice or notification. All important documents and flies saved over the years lost. Very disheartening. @118189,"@706796 @118189 Hey there, we’ve just replied to your DM - let us know when you have the chance to have a look and follow up with us in more detail. Thanks!",topup,data_loss_recovery,,first_contact,0.92,,negative,en
1099456,@DropboxSupport Please can we have the 'green tick' checkmark on the task bar back to show that everything is 'ok'? Not the same without it.,@379451 ...provides a more consistent experience of the Dropbox icon between different operating systems: https://t.co/qibJNyakqa 2/2,topup,feature_request,,first_contact,0.95,,neutral,en
1480046,@118189 Do you have some problems this morning I can’t connect to my account.,"@463670 Hi Max, the Dropbox website was experiencing issues on Saturday, which have now been resolved. Apologies for the inconvenience!",topup,account_access,,first_contact,0.95,,negative,en
1817845,"@DropboxSupport my account under email “__email__” was disactivated due to inactivity, how may I recover it?","@546038 Hey iJuan, to further investigate your account-specific issue, please write us at: https://t.co/6gPtR8GzbX &amp; DM us your ticket ID here, thx!",topup,account_access,,first_contact,0.95,,negative,en
1209275,"@DropboxSupport been trying to update my dropbox account the whole morning but the system but website keeps reporting ""issues"". advice?","@403885 Hi Tom, sorry to hear that. Are you still having issues? Have you tried a different browser and/or clearing your current one's cache... 1/2",topup,account_access,,first_contact,0.92,,negative,en
685430,@DropboxSupport hi. My account was recently closed n I emailed to reactivate it n it told me it should be available in a couple of days but I still don’t have access to my files. I received the email about closing my account just a week ago so I hope there is a way to recover it,"@283613 Hey there, can you tell us your ticket number so we can locate your case and have a look? Thanks!",topup,account_access,,first_contact,0.95,,negative,en
2469274,@DropboxSupport Somehow a lot of files I need went to the delete folder. That might have been my error. Trying to recover them but I'm being forced to recover file-by-file which is taking forever. Sat at my PC an hour already.,"@706396 Thanks for letting us know, Matthew! Please write us at https://t.co/JzCu5Ol0GV if you need additional assistance with a restoration as our team can roll back your account to a previous point in time if necessary. 😊 Feel free to DM your ticket ID once you submit a request, thx!",topup,data_loss_recovery,,first_contact,0.95,,negative,en
79858,"@DropboxSupport good day. I've been experiencing difficulty while trying to free up space in my dropbox. I've deleted and then permanently deleted thousands of files, and yet the reading on my storage usage has not changed at all.","@133718 Hi Alex, we are sorry to hear you are having such issues. Is this happening while on https://t.co/z9esh5IzE9? Have you tried switch to a different browser and signing in and out of your account to see if it persists? Let us know how you get on. Thanks!😊",topup,storage_quota_plan_limits,,first_contact,0.95,,negative,en
729506,"@DropboxSupport I'm having very frustrating issues signing in on one browser, and commenting on another. I would appreciate some help please",@294727 Hi there. We’ll be glad to have a look at this. Can you DM us some more details? Thanks!,topup,account_access,,first_contact,0.95,,negative,en
2978332,@DropboxSupport I got an email that my account was closed and that my information deleted.  I tried to click on the link to re-activate it and I ended up just opening a new account.  All I want is my pictures back and I can close the account.,"@821409 Hi Colleen, as this is related to sensitive account details, please write to us at https://t.co/y7rSTLsgY2 while not logged in. You should see an option that says ""I can't sign in"" then ""Get help with other issue"". Once done, DM us your ticket ID. Thanks!",topup,data_loss_recovery,,first_contact,0.92,wants_human,negative,en
2609736,@DropboxSupport Hundreds of files deleted. Need help restoring. Our entire business is threatened by this. Is there some way to reach you by TELEPHONE??? I hate twitter and would like to SPEAK to someone. PLEASE.,"@738106 Hi there, we provide phone support for team admins of Dropbox Business subscriptions on the Advanced or Enterprise plans. They can contact us using the phone number and PIN from the admin console. Otherwise, you can view your support options by logging in and visiting... 1/2",topup,data_loss_recovery,,first_contact,0.95,wants_human,negative,en
1069139,"@DropboxSupport I tried to open my files and notice with today's update, they are all gone. What's up???","@372299 ...see that option, please message our team at https://t.co/iIc938jY1e. DM us the ticket ID so we can follow up on the case. 3/3",topup,data_loss_recovery,,first_contact,0.92,,negative,en
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),"@320674 Hi Nicole, we’re replying to your DM, bear with us!",topup,account_access,,first_contact,0.92,,negative,en
2250117,@DropboxSupport I have lost almost ALL my files - nothing in the folders. I made a movie and had movie files in there. Also training files!,"@655585 ...help, thx! 3/3",topup,data_loss_recovery,,first_contact,0.95,,negative,en
2599365,@DropboxSupport help! Accidentally deleted all files in my account. Can't wait 1-3 days! Support page(s) suggest 3 different actions...,@735881 ...https://t.co/aixbBeAWNx and then let us know your ticket number. We’ll do what we can to expedite. Thanks! 2/2,topup,data_loss_recovery,,first_contact,0.95,,negative,en
2179658,"@638765 @118189 If you want even more fun, download the app for your computer and it syncs everything!  Filling your hard drive, which completes negates the reason for having dropbox.","@638764 Hi there, Dropbox is primarily for syncing files from device to device, so the files would appear on the computer to edit them. You can use Selective Sync to prevent certain folders from appearing on your computer, freeing up space on the machine: https://t.co/IJUzOY8fOR",topup,storage_quota_plan_limits,,first_contact,0.92,,negative,en
2187441,@DropboxSupport your website says support for OS X 10.8.5 will stop on Jan 16th 2018. Mine has logged me out and won't log back in now. What's happening?,"@640564 Hey Nick, can you tell us what exactly is occurring? Are you not able to log in to your Dropbox using our app for your Mac? Feel free to DM for more. Thanks",topup,account_access,,first_contact,0.95,,negative,en
2828917,"@DropboxSupport 
PLEASE HELP Need ti ROLLBACK my files to 11-21-17 No English Support on Chat can not get link to event  Can NOT wait 3 days to email","@787817 Hi there, we’ve just followed up with you and replied to your DM - let us know once you have another update for us. We’ll keep an eye out for your response. Thank you!",topup,data_loss_recovery,,first_contact,0.92,,negative,en
846705,@DropboxSupport Whenever I wanted to look st my pictures now all my photos are gone.,@245274 ...which will be answered directly by our specialist team. Thank you 2/2,topup,data_loss_recovery,,first_contact,0.95,,negative,en
36132,"@DropboxSupport What ticket ID???? You guys, all I want is to get into my old account, change the password so I can update the email - I’ve been given a ticket by no one.","@123860 We completely understand Michelle, and will do our best to help! To submit an official support request on this account-specific matter, you can reach out at https://t.co/JzCu5Ol0GV After doing so, you’ll receive a unique ticket ID associated with your submission. For more... 1/2",topup,account_access,,first_contact,0.95,wants_human,negative,en
